GID_0,GID_1,commodity,gas_type,year,LD_emissions,production_mt,area__ha,EF
URY,URY.5_2,SOYB,CO2,2021,741.05535507,102836.669099,45209.147743,0.007206139226043895
URY,URY.5_2,SOYB,CO2,2022,971.54663392,101336.668907,44547.3089422,0.009587315671601761
URY,URY.5_2,SOYB,CO2,2023,30514.936955560002,124366.48646799999,54689.0000479,0.24536302200200552
URY,URY.5_2,SOYB,CO2,2024,2006.11197256,104766.80681600001,46072.740176,0.01914835465094681
URY,URY.5_2,SOYB,CO2e,2020,2152.93812076,134384.712807,59077.761471,0.01602070708631864
URY,URY.5_2,SOYB,CO2e,2021,742.3596032300001,102836.669099,45209.147743,0.0072188219409881575
URY,URY.5_2,SOYB,CO2e,2022,972.17923358,101336.668907,44547.3089422,0.009593558225919197
URY,URY.5_2,SOYB,CO2e,2023,30538.561459729997,124366.48646799999,54689.0000479,0.2455529807669504
URY,URY.5_2,SOYB,CO2e,2024,2010.43393914,104766.80681600001,46072.740176,0.019189607856149395
URY,URY.5_2,SOYB,N2O,2020,1.646397108,134384.712807,59077.761471,1.2251372002145175e-5
URY,URY.5_2,SOYB,N2O,2021,0.74777676,102836.669099,45209.147743,7.2714992283552235e-6
URY,URY.5_2,SOYB,N2O,2022,0.507793128,101336.668907,44547.3089422,5.010951450022681e-6
URY,URY.5_2,SOYB,N2O,2023,5.600887623,124366.48646799999,54689.0000479,4.50353449877442e-5
URY,URY.5_2,SOYB,N2O,2024,1.148693562,104766.80681600001,46072.740176,1.0964289138041872e-5
URY,URY.6_2,SOYB,CH4,2020,0.965508268,163012.41305162,74840.96982900999,5.922912555709848e-6
URY,URY.6_2,SOYB,CH4,2021,0.381571504,107358.89472778,49289.51486123,3.5541675886987797e-6
URY,URY.6_2,SOYB,CH4,2022,0.941110601,173545.279091417,79676.8659377,5.422853366724306e-6
URY,URY.6_2,SOYB,CH4,2023,4.009212572,136905.690119298,62855.087359279,2.9284484585749646e-5
URY,URY.6_2,SOYB,CH4,2024,2.834797576,181636.59630012998,83390.89511679,1.5606973670195183e-5
URY,URY.6_2,SOYB,CO2,2020,967.4785764,163012.41305162,74840.96982900999,0.005934999416845852
URY,URY.6_2,SOYB,CO2,2021,655.093629233,107358.89472778,49289.51486123,0.006101903627957983
URY,URY.6_2,SOYB,CO2,2022,1760.285219,173545.279091417,79676.8659377,0.010143089044057196
URY,URY.6_2,SOYB,CO2,2023,17395.484002687,136905.690119298,62855.087359279,0.12706180427949182
URY,URY.6_2,SOYB,CO2,2024,6732.858787,181636.59630012998,83390.89511679,0.03706774363837373
URY,URY.6_2,SOYB,CO2e,2020,971.2384348,163012.41305162,74840.96982900999,0.005958064276322593
URY,URY.6_2,SOYB,CO2e,2021,657.0001493330001,107358.89472778,49289.51486123,0.006119662008433437
URY,URY.6_2,SOYB,CO2e,2022,1762.772149,173545.279091417,79676.8659377,0.010157419194741904
URY,URY.6_2,SOYB,CO2e,2023,17401.369402687,136905.690119298,62855.087359279,0.1271047929967239
URY,URY.6_2,SOYB,CO2e,2024,6737.2834,181636.59630012998,83390.89511679,0.03709210333840185
URY,URY.6_2,SOYB,N2O,2020,2.794350058,163012.41305162,74840.96982900999,1.7141946467077527e-5
URY,URY.6_2,SOYB,N2O,2021,1.524948568,107358.89472778,49289.51486123,1.4204212625946557e-5
URY,URY.6_2,SOYB,N2O,2022,1.54581975,173545.279091417,79676.8659377,8.907299340512289e-6
URY,URY.6_2,SOYB,N2O,2023,1.876196499,136905.690119298,62855.087359279,1.3704298903610979e-5
URY,URY.6_2,SOYB,N2O,2024,1.589815716,181636.59630012998,83390.89511679,8.752727965530933e-6
URY,URY.7_2,SOYB,CH4,2020,0.466692795,111429.654238,51617.658424199995,4.188227973885674e-6
URY,URY.7_2,SOYB,CH4,2021,2.236508024,98363.160488,45566.598388,2.2737252574075708e-5
URY,URY.7_2,SOYB,CH4,2022,0.503496803,84244.96895600001,39040.0211193,5.9765800764075235e-6
URY,URY.7_2,SOYB,CH4,2023,4.7130995570000005,103593.7918119,47952.2123894,4.549596529450135e-5
URY,URY.7_2,SOYB,CH4,2024,3.897572674,87797.29348,40724.2100644,4.439285676713779e-5
URY,URY.7_2,SOYB,CO2,2020,517.00592574,111429.654238,51617.658424199995,0.004639751682579388
URY,URY.7_2,SOYB,CO2,2021,584.946492801,98363.160488,45566.598388,0.005946804574994941
URY,URY.7_2,SOYB,CO2,2022,427.42751611799997,84244.96895600001,39040.0211193,0.005073626608388205
URY,URY.7_2,SOYB,CO2,2023,4811.241143073,103593.7918119,47952.2123894,0.046443334672110384
URY,URY.7_2,SOYB,CO2,2024,2280.98048842,87797.29348,40724.2100644,0.02598007749452552
URY,URY.7_2,SOYB,CO2e,2020,519.05755636,111429.654238,51617.658424199995,0.00465816357332813
URY,URY.7_2,SOYB,CO2e,2021,590.1384991909999,98363.160488,45566.598388,0.005999588629149376
URY,URY.7_2,SOYB,CO2e,2022,429.07764797799996,84244.96895600001,39040.0211193,0.005093213912893734
URY,URY.7_2,SOYB,CO2e,2023,4818.548660303,103593.7918119,47952.2123894,0.046513874779796266
URY,URY.7_2,SOYB,CO2e,2024,2287.14631633,87797.29348,40724.2100644,0.026050305489781485
URY,URY.7_2,SOYB,N2O,2020,1.584937789,111429.654238,51617.658424199995,1.4223662451781177e-5
URY,URY.7_2,SOYB,N2O,2021,2.9554983740000003,98363.160488,45566.598388,3.0046801661690833e-5
URY,URY.7_2,SOYB,N2O,2022,1.1466350429999999,84244.96895600001,39040.0211193,1.3610724262939329e-05
URY,URY.7_2,SOYB,N2O,2023,2.5944185749999997,103593.7918119,47952.2123894,2.504415109846355e-5
URY,URY.7_2,SOYB,N2O,2024,2.2682548689999997,87797.29348,40724.2100644,2.583513430874384e-5
URY,URY.8_2,SOYB,CH4,2020,0.357574667,34217.0802173,15187.296727199999,1.0450180574414176e-5
URY,URY.8_2,SOYB,CH4,2021,0.113303629,24627.28428463,10980.275400943,4.600735821720843e-6
URY,URY.8_2,SOYB,CH4,2022,0.366412087,31354.3288071,13917.763681089998,1.168617224289069e-5
URY,URY.8_2,SOYB,CH4,2023,0.58980207,25364.490783,11232.27318826,2.3253061732873502e-5
URY,URY.8_2,SOYB,CH4,2024,0.109325521,36517.9295606,16211.8293008,2.993749161451741e-6
URY,URY.8_2,SOYB,CO2,2020,384.95955806,34217.0802173,15187.296727199999,0.011250508682075283
URY,URY.8_2,SOYB,CO2,2021,166.36702989000003,24627.28428463,10980.275400943,0.0067553948688459505
URY,URY.8_2,SOYB,CO2,2022,235.00534227300002,31354.3288071,13917.763681089998,0.007495148236749513
URY,URY.8_2,SOYB,CO2,2023,598.57744036,25364.490783,11232.27318826,0.023599032422175946
URY,URY.8_2,SOYB,CO2,2024,381.30813209999997,36517.9295606,16211.8293008,0.010441668974338614
URY,URY.8_2,SOYB,CO2e,2020,386.94413771999996,34217.0802173,15187.296727199999,0.011308508360814573
URY,URY.8_2,SOYB,CO2e,2021,166.81242637999998,24627.28428463,10980.275400943,0.006773480358291408
URY,URY.8_2,SOYB,CO2e,2022,235.668584297,31354.3288071,13917.763681089998,0.007516301361349322
URY,URY.8_2,SOYB,CO2e,2023,599.79011628,25364.490783,11232.27318826,0.023646842407023454
URY,URY.8_2,SOYB,CO2e,2024,381.7307178,36517.9295606,16211.8293008,0.010453240980339085
URY,URY.8_2,SOYB,N2O,2020,1.6270050059999999,34217.0802173,15187.296727199999,4.754949854480552e-5
URY,URY.8_2,SOYB,N2O,2021,0.33209286800000004,24627.28428463,10980.275400943,1.3484753907975988e-5
URY,URY.8_2,SOYB,N2O,2022,0.296829908,31354.3288071,13917.763681089998,9.466951432007202e-6
URY,URY.8_2,SOYB,N2O,2023,0.6228738309999999,25364.490783,11232.27318826,2.4556922365556322e-5
URY,URY.8_2,SOYB,N2O,2024,0.313260238,36517.9295606,16211.8293008,8.578258454662868e-6
URY,URY.9_2,SOYB,CH4,2020,1.5270647739999998,6311.2582316,2863.4892218,2.4195884845181905e-4
URY,URY.9_2,SOYB,CH4,2021,0.371158623,3235.06138696,1481.11214838,1.1473000929629321e-4
URY,URY.9_2,SOYB,CH4,2022,0.391378053,4297.807252758,1941.2457769799998,9.106458944822243e-5
URY,URY.9_2,SOYB,CH4,2023,0.183761515,4090.8050629100003,1860.85400086,4.4920623733970096e-5
URY,URY.9_2,SOYB,CH4,2024,0.560907052,5223.74203888,2369.9309493,1.0737648372090396e-4
URY,URY.9_2,SOYB,CO2,2020,266.95926203700003,6311.2582316,2863.4892218,0.04229889702505831
URY,URY.9_2,SOYB,CO2,2021,45.567772176,3235.06138696,1481.11214838,0.014085597373724092
URY,URY.9_2,SOYB,CO2,2022,170.157931123,4297.807252758,1941.2457769799998,0.03959180138053092
URY,URY.9_2,SOYB,CO2,2023,84.416502831,4090.8050629100003,1860.85400086,0.020635669882287228
URY,URY.9_2,SOYB,CO2,2024,328.53893844,5223.74203888,2369.9309493,0.06289340782808651
URY,URY.9_2,SOYB,CO2e,2020,269.436929657,6311.2582316,2863.4892218,0.04269147605273848
URY,URY.9_2,SOYB,CO2e,2021,46.067781595,3235.06138696,1481.11214838,0.014240156857823979
URY,URY.9_2,SOYB,CO2e,2022,170.71329696499998,4297.807252758,1941.2457769799998,0.03972102212249035
URY,URY.9_2,SOYB,CO2e,2023,84.746509601,4090.8050629100003,1860.85400086,0.020716340255215057
URY,URY.9_2,SOYB,CO2e,2024,329.41063339,5223.74203888,2369.9309493,0.06306027957319031
URY,URY.9_2,SOYB,N2O,2020,0.950602873,6311.2582316,2863.4892218,1.506201835064207e-4
URY,URY.9_2,SOYB,N2O,2021,0.128850796,3235.06138696,1481.11214838,3.982947480359301e-5
URY,URY.9_2,SOYB,N2O,2022,0.163987783,4297.807252758,1941.2457769799998,3.81561511151449e-5
URY,URY.9_2,SOYB,N2O,2023,0.14624526100000002,4090.8050629100003,1860.85400086,3.57497506605627e-5
URY,URY.9_2,SOYB,N2O,2024,0.310787901,5223.74203888,2369.9309493,5.94952619571993e-5
