GID_0,GID_1,GID_2,commodity,gas_type,year,LD_emissions,production_mt,area__ha,EF
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2,2022,43829.26297,137617.9861,41580.51693,0.31848499031334104
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2,2023,84446.74421,198228.8943,59893.76916,0.4260062313731021
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2,2024,45263.35838,176938.1684,53460.89354,0.25581455255981955
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2e,2020,31211.28612,93984.40796,28396.87148,0.33209004341745285
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2e,2021,115571.5324,258333.2353,78053.96493,0.4473738435776095
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2e,2022,44083.86735,137617.9861,41580.51693,0.32033507101293063
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2e,2023,86179.08614,198228.8943,59893.76916,0.43474533036327384
BRA,BRA.12_1,BRA.12.140_2,SOYB,CO2e,2024,45385.52612,176938.1684,53460.89354,0.25650500697734135
BRA,BRA.12_1,BRA.12.140_2,SOYB,N2O,2020,114.14083,93984.40796,28396.87148,0.0012144655957036898
BRA,BRA.12_1,BRA.12.140_2,SOYB,N2O,2021,728.9294279,258333.2353,78053.96493,0.002821663372324126
BRA,BRA.12_1,BRA.12.140_2,SOYB,N2O,2022,147.4897884,137617.9861,41580.51693,0.0010717333727934854
BRA,BRA.12_1,BRA.12.140_2,SOYB,N2O,2023,505.0199042,198228.8943,59893.76916,0.0025476604002830274
BRA,BRA.12_1,BRA.12.140_2,SOYB,N2O,2024,102.3210337,176938.1684,53460.89354,5.782869497591114e-4
BRA,BRA.12_1,BRA.12.141_2,SOYB,CH4,2020,448.7509861,155346.7904,44566.77055,0.002888704587616636
BRA,BRA.12_1,BRA.12.141_2,SOYB,CH4,2021,630.0755428,206501.5506,59242.33903,0.0030511903710615526
BRA,BRA.12_1,BRA.12.141_2,SOYB,CH4,2022,1024.678653,347301.1407,99635.72607,0.002950403937443791
BRA,BRA.12_1,BRA.12.141_2,SOYB,CH4,2023,403.8465328,166473.5179,47758.86942,0.002425890543399155
BRA,BRA.12_1,BRA.12.141_2,SOYB,CH4,2024,325.6878453,214600.7258,61565.87646,0.0015176455908333187
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2,2020,228101.1629,155346.7904,44566.77055,1.4683352151188056
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2,2021,207974.0648,206501.5506,59242.33903,1.007130765825833
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2,2022,343965.7216,347301.1407,99635.72607,0.9903961757992579
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2,2023,127600.8435,166473.5179,47758.86942,0.7664933444648495
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2,2024,141993.7708,214600.7258,61565.87646,0.6616649140894938
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2e,2020,229874.1815,155346.7904,44566.77055,1.4797485091780822
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2e,2021,209632.819,206501.5506,59242.33903,1.015163413499327
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2e,2022,346550.5977,347301.1407,99635.72607,0.9978389273398663
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2e,2023,128533.6273,166473.5179,47758.86942,0.772096540767581
BRA,BRA.12_1,BRA.12.141_2,SOYB,CO2e,2024,142830.2694,214600.7258,61565.87646,0.665562844056327
BRA,BRA.12_1,BRA.12.141_2,SOYB,N2O,2020,1324.267578,155346.7904,44566.77055,0.008524589240564059
BRA,BRA.12_1,BRA.12.141_2,SOYB,N2O,2021,1028.678723,206501.5506,59242.33903,0.004981457621074154
BRA,BRA.12_1,BRA.12.141_2,SOYB,N2O,2022,1560.197429,347301.1407,99635.72607,0.004492347551336448
BRA,BRA.12_1,BRA.12.141_2,SOYB,N2O,2023,528.9371991,166473.5179,47758.86942,0.003177305350258355
BRA,BRA.12_1,BRA.12.141_2,SOYB,N2O,2024,510.8108011,214600.7258,61565.87646,0.0023802845922154844
BRA,BRA.12_1,BRA.12.14_2,SOYB,CH4,2022,7.223250736,119.8924417,48.05279812,0.060247757352997505
BRA,BRA.12_1,BRA.12.14_2,SOYB,CO2,2022,2134.578397,119.8924417,48.05279812,17.80411147469357
BRA,BRA.12_1,BRA.12.14_2,SOYB,CO2e,2022,2146.831136,119.8924417,48.05279812,17.90630923483811
BRA,BRA.12_1,BRA.12.14_2,SOYB,N2O,2022,5.02948841,119.8924417,48.05279812,0.04195000400930195
BRA,BRA.12_1,BRA.12.16_2,SOYB,CH4,2020,0.108801321,8111.084978,2301.290799,1.3413904711281648e-5
BRA,BRA.12_1,BRA.12.16_2,SOYB,CH4,2021,0.100716261,9942.436434,2820.884943,1.0129937633353342e-5
BRA,BRA.12_1,BRA.12.16_2,SOYB,CH4,2022,43.41873318,29100.54653,8256.45646,0.00149202466473402
BRA,BRA.12_1,BRA.12.16_2,SOYB,CH4,2023,3.084439781,45658.16742,12954.21277,6.755504995693057e-5
BRA,BRA.12_1,BRA.12.16_2,SOYB,CH4,2024,0.640294301,14446.11962,4098.677581,4.432292669884454e-5
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2,2020,2319.170158,8111.084978,2301.290799,0.28592600919487
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2,2021,1100.951132,9942.436434,2820.884943,0.11073252912486259
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2,2022,5158.631226,29100.54653,8256.45646,0.17726922141073617
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2,2023,7251.692824,45658.16742,12954.21277,0.1588257530639192
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2,2024,1206.236506,14446.11962,4098.677581,0.0834989974975716
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2e,2020,2324.274067,8111.084978,2301.290799,0.28655526027704253
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2e,2021,1104.033534,9942.436434,2820.884943,0.11104255393824326
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2e,2022,5226.075025,29100.54653,8256.45646,0.17958683420644334
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2e,2023,7270.9588,45658.16742,12954.21277,0.15924771428331674
BRA,BRA.12_1,BRA.12.16_2,SOYB,CO2e,2024,1209.763962,14446.11962,4098.677581,0.08374317767140295
BRA,BRA.12_1,BRA.12.16_2,SOYB,N2O,2020,4.995107792,8111.084978,2301.290799,6.158371913928183e-4
BRA,BRA.12_1,BRA.12.16_2,SOYB,N2O,2021,2.981685312,9942.436434,2820.884943,2.9989483280009477e-4
BRA,BRA.12_1,BRA.12.16_2,SOYB,N2O,2022,24.02506566,29100.54653,8256.45646,8.255881254749754e-4
BRA,BRA.12_1,BRA.12.16_2,SOYB,N2O,2023,16.18153684,45658.16742,12954.21277,3.544061830416758e-4
BRA,BRA.12_1,BRA.12.16_2,SOYB,N2O,2024,2.887161967,14446.11962,4098.677581,1.9985726568419487e-4
BRA,BRA.12_1,BRA.12.17_2,SOYB,CH4,2020,10.73041031,263816.4835,73136.27575,4.0673767490347136e-5
BRA,BRA.12_1,BRA.12.17_2,SOYB,CH4,2021,8.11997032,163723.3958,45388.06394,4.9595662735453724e-5
BRA,BRA.12_1,BRA.12.17_2,SOYB,CH4,2022,5.398044733,380117.2425,105377.6439,1.4200999400862485e-5
BRA,BRA.12_1,BRA.12.17_2,SOYB,CH4,2023,4.811998874,293149.1005,81267.98282,1.6414851233698396e-5
BRA,BRA.12_1,BRA.12.17_2,SOYB,CH4,2024,7.388433794,217772.2583,60371.70885,3.3927341580036326e-5
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2,2020,10819.4777,263816.4835,73136.27575,0.041011378654055936
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2,2021,9037.684015,163723.3958,45388.06394,0.0552009318572905
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2,2022,25889.49654,380117.2425,105377.6439,0.06810924011162162
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2,2023,19124.33424,293149.1005,81267.98282,0.06523756752922392
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2,2024,9375.177508,217772.2583,60371.70885,0.043050375567510936
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2e,2020,10886.97356,263816.4835,73136.27575,0.041267222637360344
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2e,2021,9082.088298,163723.3958,45388.06394,0.05547214711509178
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2e,2022,25962.69311,380117.2425,105377.6439,0.06830180325219001
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2e,2023,19175.7268,293149.1005,81267.98282,0.06541287954591558
BRA,BRA.12_1,BRA.12.17_2,SOYB,CO2e,2024,9406.437085,217772.2583,60371.70885,0.04319391807950958
BRA,BRA.12_1,BRA.12.17_2,SOYB,N2O,2020,56.76544721,263816.4835,73136.27575,2.151702064135807e-4
BRA,BRA.12_1,BRA.12.17_2,SOYB,N2O,2021,36.28431198,163723.3958,45388.06394,2.2161959079033467e-4
BRA,BRA.12_1,BRA.12.17_2,SOYB,N2O,2022,67.79852504,380117.2425,105377.6439,1.7836214057035313e-4
BRA,BRA.12_1,BRA.12.17_2,SOYB,N2O,2023,46.58056401,293149.1005,81267.98282,1.588971752959549e-4
BRA,BRA.12_1,BRA.12.17_2,SOYB,N2O,2024,23.87114258,217772.2583,60371.70885,1.096151675440471e-4
BRA,BRA.12_1,BRA.12.18_2,SOYB,CH4,2020,2425.180053,702479.2734,206906.024,0.0034523154558882964
BRA,BRA.12_1,BRA.12.18_2,SOYB,CH4,2021,1112.537958,426452.3247,125605.9193,0.0026088214169840587
BRA,BRA.12_1,BRA.12.18_2,SOYB,CH4,2022,2154.704294,788036.8779,232105.8903,0.002734268350158896
BRA,BRA.12_1,BRA.12.18_2,SOYB,CH4,2023,1082.777078,390320.0569,114963.6354,0.002774074913289448
BRA,BRA.12_1,BRA.12.18_2,SOYB,CH4,2024,916.455468,399144.0338,117562.6217,0.0022960520273220732
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2,2020,566408.4905,702479.2734,206906.024,0.8062992204148354
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2,2021,270993.8331,426452.3247,125605.9193,0.6354610290625999
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2,2022,423255.7676,788036.8779,232105.8903,0.5371014726213235
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2,2023,175072.834,390320.0569,114963.6354,0.4485366070871773
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2,2024,148510.8528,399144.0338,117562.6217,0.3720733375020574
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2e,2020,571667.9526,702479.2734,206906.024,0.8137862201017361
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2e,2021,273364.1542,426452.3247,125605.9193,0.6410192613964663
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2e,2022,427412.998,788036.8779,232105.8903,0.5423768988311709
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2e,2023,176994.497,390320.0569,114963.6354,0.4534599077631975
BRA,BRA.12_1,BRA.12.18_2,SOYB,CO2e,2024,150119.4457,399144.0338,117562.6217,0.3761034438390747
BRA,BRA.12_1,BRA.12.18_2,SOYB,N2O,2020,2834.282023,702479.2734,206906.024,0.004034684196847651
BRA,BRA.12_1,BRA.12.18_2,SOYB,N2O,2021,1257.783099,426452.3247,125605.9193,0.0029494108160503596
BRA,BRA.12_1,BRA.12.18_2,SOYB,N2O,2022,2002.526156,788036.8779,232105.8903,0.002541157923137343
BRA,BRA.12_1,BRA.12.18_2,SOYB,N2O,2023,838.8858953,390320.0569,114963.6354,0.0021492256943253176
BRA,BRA.12_1,BRA.12.18_2,SOYB,N2O,2024,692.1374817,399144.0338,117562.6217,0.0017340544342116131
BRA,BRA.12_1,BRA.12.19_2,SOYB,CH4,2020,647.5289389,678630.6575,224098.4767,9.541698886481561e-4
BRA,BRA.12_1,BRA.12.19_2,SOYB,CH4,2021,1017.214668,780911.828,257873.9247,0.0013025986180862405
BRA,BRA.12_1,BRA.12.19_2,SOYB,CH4,2022,805.7717914,764200.6513,252355.5338,0.0010543982003015599
BRA,BRA.12_1,BRA.12.19_2,SOYB,CH4,2023,2827.496633,1769595.547,584358.6079,0.0015978208341411474
BRA,BRA.12_1,BRA.12.19_2,SOYB,CH4,2024,1292.210379,1416246.277,467675.0598,9.124192592670096e-4
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2,2020,469964.9565,678630.6575,224098.4767,0.6925194895133366
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2,2021,556230.7299,780911.828,257873.9247,0.7122836534882143
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2,2022,420576.3937,764200.6513,252355.5338,0.5503481225572727
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2,2023,1140031.101,1769595.547,584358.6079,0.6442325778524352
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2,2024,615473.8771,1416246.277,467675.0598,0.4345811085934456
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2e,2020,472894.1185,678630.6575,224098.4767,0.6968357725571807
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2e,2021,559549.4427,780911.828,257873.9247,0.7165334454378376
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2e,2022,422981.642,764200.6513,252355.5338,0.5534955267055266
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2e,2023,1146463.919,1769595.547,584358.6079,0.6478677689620113
BRA,BRA.12_1,BRA.12.19_2,SOYB,CO2e,2024,618524.4045,1416246.277,467675.0598,0.43673506122833744
BRA,BRA.12_1,BRA.12.19_2,SOYB,N2O,2020,2281.633139,678630.6575,224098.4767,0.0033621132699858908
BRA,BRA.12_1,BRA.12.19_2,SOYB,N2O,2021,2301.498196,780911.828,257873.9247,0.0029471934134925153
BRA,BRA.12_1,BRA.12.19_2,SOYB,N2O,2022,1599.476466,764200.6513,252355.5338,0.0020930058922078807
BRA,BRA.12_1,BRA.12.19_2,SOYB,N2O,2023,3605.321168,1769595.547,584358.6079,0.002037370162979959
BRA,BRA.12_1,BRA.12.19_2,SOYB,N2O,2024,1758.317007,1416246.277,467675.0598,0.0012415333657396087
BRA,BRA.12_1,BRA.12.20_2,SOYB,CH4,2020,25.00907297,50969.65017,13473.55666,4.906659725265286e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,CH4,2021,64.17384379,99972.01448,26427.07173,6.419180820132255e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,CH4,2022,28.17983319,64749.35495,17116.14852,4.352141146697246e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,CH4,2023,63.91581487,134751.4944,35620.84276,0.00047432360698183097
BRA,BRA.12_1,BRA.12.20_2,SOYB,CH4,2024,31.81802111,92310.92126,24401.90238,3.446831715651756e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2,2020,51119.58273,50969.65017,13473.55666,1.0029416046510018
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2,2021,96856.83018,99972.01448,26427.07173,0.9688394365542848
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2,2022,53378.6378,64749.35495,17116.14852,0.8243887192578124
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2,2023,104088.4838,134751.4944,35620.84276,0.7724477139453527
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2,2024,55688.76443,92310.92126,24401.90238,0.6032738452815221
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2e,2020,51170.66904,50969.65017,13473.55666,1.0039438934607072
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2e,2021,96962.2846,99972.01448,26427.07173,0.9698942759565767
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2e,2022,53435.14956,64749.35495,17116.14852,0.8252614964467688
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2e,2023,104204.129,134751.4944,35620.84276,0.773305924835814
BRA,BRA.12_1,BRA.12.20_2,SOYB,CO2e,2024,55739.86403,92310.92126,24401.90238,0.6038274049178306
BRA,BRA.12_1,BRA.12.20_2,SOYB,N2O,2020,26.07723423,50969.65017,13473.55666,5.116227822444166e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,N2O,2021,41.28056803,99972.01448,26427.07173,4.129212384557723e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,N2O,2022,28.33193353,64749.35495,17116.14852,4.375631780714751e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,N2O,2023,51.7293763,134751.4944,35620.84276,3.8388721795132834e-4
BRA,BRA.12_1,BRA.12.20_2,SOYB,N2O,2024,19.28158779,92310.92126,24401.90238,2.088765611567465e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,CH4,2020,24.38691453,232947.364,65159.4018,1.0468851894799719e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,CH4,2021,24.1359934,131104.6229,36672.22781,1.840971955535826e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,CH4,2022,34.67017771,156079.8379,43658.2269,2.2213104637008337e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,CH4,2023,52.61320478,201507.8616,56365.22988,2.6109752920925244e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,CH4,2024,24.67604936,152945.2973,42781.44173,1.613390525607223e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2,2020,38942.16584,232947.364,65159.4018,0.16717152394993404
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2,2021,25146.68444,131104.6229,36672.22781,0.19180623752055354
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2,2022,33631.09849,156079.8379,43658.2269,0.21547368925092913
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2,2023,53846.36772,201507.8616,56365.22988,0.2672172057827048
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2,2024,30685.7417,152945.2973,42781.44173,0.20063213607549082
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2e,2020,39087.24133,232947.364,65159.4018,0.1677943062279082
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2e,2021,25244.30295,131104.6229,36672.22781,0.1925508223249693
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2e,2022,33760.597,156079.8379,43658.2269,0.21630338328279364
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2e,2023,54036.52653,201507.8616,56365.22988,0.2681608851433517
BRA,BRA.12_1,BRA.12.21_2,SOYB,CO2e,2024,30791.38287,152945.2973,42781.44173,0.20132284819194635
BRA,BRA.12_1,BRA.12.21_2,SOYB,N2O,2020,120.6885793,232947.364,65159.4018,5.180937754676631e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,N2O,2021,73.48251634,131104.6229,36672.22781,5.604876068790402e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,N2O,2022,94.82832877,156079.8379,43658.2269,6.075629629418009e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,N2O,2023,137.5456008,201507.8616,56365.22988,6.825818095029598e-4
BRA,BRA.12_1,BRA.12.21_2,SOYB,N2O,2024,80.96512061,152945.2973,42781.44173,5.293730636986378e-4
BRA,BRA.12_1,BRA.12.22_2,SOYB,CH4,2020,58.4059554,1086726.061,336796.5381,5.374487416475053e-5
BRA,BRA.12_1,BRA.12.22_2,SOYB,CH4,2021,53.22938798,1076973.326,333773.9849,4.9424982675940484e-5
BRA,BRA.12_1,BRA.12.22_2,SOYB,CH4,2022,31.83137793,1113786.394,345183.0366,2.8579427888037206e-5
BRA,BRA.12_1,BRA.12.22_2,SOYB,CH4,2023,135.5266299,2082115.56,645286.1837,6.509082997295308e-5
BRA,BRA.12_1,BRA.12.22_2,SOYB,CH4,2024,35.18858319,1812827.001,561828.6706,1.941088872274581e-5
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2,2020,65641.52091,1086726.061,336796.5381,0.06040300611692058
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2,2021,63689.44083,1076973.326,333773.9849,0.05913743571212646
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2,2022,48553.44428,1113786.394,345183.0366,0.04359313827279524
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2,2023,79013.83703,2082115.56,645286.1837,0.037948824046058226
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2,2024,58890.66167,1812827.001,561828.6706,0.032485538684890763
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2e,2020,66030.79469,1086726.061,336796.5381,0.06076121394313373
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2e,2021,64016.60115,1076973.326,333773.9849,0.05944121326362359
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2e,2022,48749.02473,1113786.394,345183.0366,0.04376873787704036
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2e,2023,79382.63341,2082115.56,645286.1837,0.038125949844013456
BRA,BRA.12_1,BRA.12.22_2,SOYB,CO2e,2024,59027.29329,1812827.001,561828.6706,0.03256090804993477
BRA,BRA.12_1,BRA.12.22_2,SOYB,N2O,2020,330.867831,1086726.061,336796.5381,3.0446295793765826e-4
BRA,BRA.12_1,BRA.12.22_2,SOYB,N2O,2021,273.9309278,1076973.326,333773.9849,2.543525649028006e-4
BRA,BRA.12_1,BRA.12.22_2,SOYB,N2O,2022,163.7490662,1113786.394,345183.0366,1.4702017108677302e-4
BRA,BRA.12_1,BRA.12.22_2,SOYB,N2O,2023,233.2697489,2082115.56,645286.1837,1.1203496740593974e-4
BRA,BRA.12_1,BRA.12.22_2,SOYB,N2O,2024,101.4430404,1812827.001,561828.6706,5.595847830159278e-5
BRA,BRA.12_1,BRA.12.23_2,SOYB,CH4,2020,78.51509779,986393.6376,223682.6918,7.959813891443535e-5
BRA,BRA.12_1,BRA.12.23_2,SOYB,CH4,2021,93.44402531,1075212.596,243824.0056,8.690748755886042e-5
BRA,BRA.12_1,BRA.12.23_2,SOYB,CH4,2022,49.39136697,1091568.913,247533.0977,4.5248052030224866e-5
BRA,BRA.12_1,BRA.12.23_2,SOYB,CH4,2023,75.1992606,1096609.249,248676.0856,6.857434466157781e-5
BRA,BRA.12_1,BRA.12.23_2,SOYB,CH4,2024,70.85355956,1019593.033,231211.2583,6.949200050094888e-5
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2,2020,37166.56606,986393.6376,223682.6918,0.03767924350204669
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2,2021,38437.10854,1075212.596,243824.0056,0.0357483800719909
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2,2022,37587.51897,1091568.913,247533.0977,0.03443439852706762
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2,2023,25156.52189,1096609.249,248676.0856,0.022940278784754256
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2,2024,27510.35965,1019593.033,231211.2583,0.026981706190218738
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2e,2020,37469.65592,986393.6376,223682.6918,0.0379865141984975
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2e,2021,38760.84391,1075212.596,243824.0056,0.03604946970877935
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2e,2022,37823.86191,1091568.913,247533.0977,0.03465091526475159
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2e,2023,25350.6246,1096609.249,248676.0856,0.023117281404581694
BRA,BRA.12_1,BRA.12.23_2,SOYB,CO2e,2024,27691.12327,1019593.033,231211.2583,0.027158996161951998
BRA,BRA.12_1,BRA.12.23_2,SOYB,N2O,2020,224.574754,986393.6376,223682.6918,2.2767254921312563e-4
BRA,BRA.12_1,BRA.12.23_2,SOYB,N2O,2021,230.2913423,1075212.596,243824.0056,2.141821470067674e-4
BRA,BRA.12_1,BRA.12.23_2,SOYB,N2O,2022,186.9515736,1091568.913,247533.0977,1.712686861759318e-4
BRA,BRA.12_1,BRA.12.23_2,SOYB,N2O,2023,118.9034527,1096609.249,248676.0856,1.0842827817513692e-4
BRA,BRA.12_1,BRA.12.23_2,SOYB,N2O,2024,109.910059,1019593.033,231211.2583,1.0779796981998404e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,CH4,2020,154.0761623,626674.5188,193230.9019,2.4586313577107903e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,CH4,2021,330.6629159,1313399.802,404978.0558,2.5176105203950685e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,CH4,2022,103.8008756,616425.1559,190070.5793,1.683916929841182e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,CH4,2023,337.5608711,1343371.338,414219.5788,2.5127889925250136e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,CH4,2024,244.4538491,1191415.189,367364.9152,2.0517939619787743e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2,2020,126238.3058,626674.5188,193230.9019,0.20144158093699088
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2,2021,266405.3028,1313399.802,404978.0558,0.20283641157424206
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2,2022,126129.3982,616425.1559,190070.5793,0.20461429419739877
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2,2023,292514.1251,1343371.338,414219.5788,0.2177462901177366
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2,2024,182981.596,1191415.189,367364.9152,0.15358340038755372
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2e,2020,126945.1607,626674.5188,193230.9019,0.20256952675063833
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2e,2021,267798.6391,1313399.802,404978.0558,0.20389727384776932
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2e,2022,126565.671,616425.1559,190070.5793,0.205322040784027
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2e,2023,293495.1789,1343371.338,414219.5788,0.21847658245928722
BRA,BRA.12_1,BRA.12.24_2,SOYB,CO2e,2024,183632.6135,1191415.189,367364.9152,0.1541298240910709
BRA,BRA.12_1,BRA.12.24_2,SOYB,N2O,2020,552.778744,626674.5188,193230.9019,8.820826879294522e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,N2O,2021,1062.673383,1313399.802,404978.0558,8.091012206502526e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,N2O,2022,332.471914,616425.1559,190070.5793,5.393548767726402e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,N2O,2023,643.4929506,1343371.338,414219.5788,4.7901345845150075e-4
BRA,BRA.12_1,BRA.12.24_2,SOYB,N2O,2024,406.5636569,1191415.189,367364.9152,3.412443123553296e-4
BRA,BRA.12_1,BRA.12.25_2,SOYB,CH4,2020,246.4705147,118678.8225,36600.39555,0.0020767859800766056
BRA,BRA.12_1,BRA.12.25_2,SOYB,CH4,2021,198.224721,81938.89516,25269.84943,0.002419177371295178
BRA,BRA.12_1,BRA.12.25_2,SOYB,CH4,2022,1407.23412,240399.54810000001,74138.91011,0.005853730304911501
BRA,BRA.12_1,BRA.12.25_2,SOYB,CH4,2023,497.7830331,134455.1724,41465.80149,0.0037022230102023205
BRA,BRA.12_1,BRA.12.25_2,SOYB,CH4,2024,488.071757,155231.8776,47873.31054,0.0031441464507545192
BRA,BRA.12_1,BRA.12.25_2,SOYB,CO2,2020,104955.6663,118678.8225,36600.39555,0.884367270327442
BRA,BRA.12_1,BRA.12.25_2,SOYB,CO2,2021,101650.838,81938.89516,25269.84943,1.2405688141328852
BRA,BRA.12_1,BRA.12.25_2,SOYB,CO2,2022,313003.0462,240399.54810000001,74138.91011,1.302011791094544
