GID_0,GID_1,commodity,area__ha,yield_mt_ha,production_mt,LD_2020_CO2e,LD_2021_CO2e,LD_2022_CO2e,LD_2023_CO2e,LD_2024_CO2e,LD_2020_CO2,LD_2021_CO2,LD_2022_CO2,LD_2023_CO2,LD_2024_CO2,LD_2020_CH4,LD_2021_CH4,LD_2022_CH4,LD_2023_CH4,LD_2024_CH4,LD_2020_N2O,LD_2021_N2O,LD_2022_N2O,LD_2023_N2O,LD_2024_N2O,EF_2020_CO2e,EF_2020_CO2,EF_2020_CH4,EF_2020_N2O,EF_2021_CO2e,EF_2021_CO2,EF_2021_CH4,EF_2021_N2O,EF_2022_CO2e,EF_2022_CO2,EF_2022_CH4,EF_2022_N2O,EF_2023_CO2e,EF_2023_CO2,EF_2023_CH4,EF_2023_N2O,EF_2024_CO2e,EF_2024_CO2,EF_2024_CH4,EF_2024_N2O
THA,THA.38_1,OILP,2498.912402,15.29950892,38232.1326,3190.839176,3031.355299,3058.184987,3303.920658,3492.030928,3167.295687,3010.354246,3039.541523,3287.800805,3478.468816,9.027916116,8.009021934,7.107490732,6.103272293,5.099053853,14.51557332,12.99203114,11.53597259,10.01658098,8.463058341,0.083459618,0.082843814,0.000236134,0.000379669,0.079288156,0.078738852,0.000209484,0.00033982,0.079989914,0.079502275,0.000185904,0.000301735,0.086417378,0.085995747,0.000159637,0.000261994,0.091337592,0.090982861,0.000133371,0.00022136
THA,THA.6_1,OILP,2677.988303,13.73087802,36771.13072,1490.089396,1675.612886,1916.267192,2696.190097,2801.92076,1487.166325,1672.949282,1913.843545,2694.004215,2800.054399,0.197374531,0.171057927,0.144741323,0.118424719,0.092108115,2.725696147,2.492545546,2.278906003,2.067457111,1.774252781,0.04052335,0.040443856,5.36764922330706e-06,7.4125981267977e-05,0.045568707,0.04549627,4.65196266019946e-06,6.77853929798927e-05,0.052113361,0.052047449,3.93627609709186e-06,6.19754127378697e-05,0.073323557,0.073264111,3.22058953398423e-06,5.6225007783549e-05,0.076198928,0.076148172,2.50490297087663e-06,4.82512434661866e-05
THA,THA.29_1,OILP,124.6659157,6.408574025,798.9307494,12.7437101,16.46669505,15.3349002,47.40313432,53.41247919,12.70441953,16.4256877,15.29691424,47.36057586,53.37333156,0,0,0,0,0,0.03929057,0.041007356,0.03798596,0.042558453,0.039147627,0.015950957,0.015901778,0,4.91789426573162e-05,0.020610917,0.020559589,0,5.13277975795868e-05,0.01919428,0.019146734,0,4.75459977110372e-05,0.05933322,0.059279951,0,5.32692643993868e-05,0.066854955,0.066805955,0,4.90000252202269e-05
THA,THA.55_1,OILP,1654.644037,12.53329019,20738.13388,872.8059232,947.2402124,1031.291161,1104.383355,1314.958563,872.1135422,946.5992707,1030.674179,1103.814615,1314.456252,0.096000744,0.087146002,0.078291259,0.069436516,0.060581773,0.596380239,0.553795764,0.538690858,0.499303323,0.44172935,0.042087004,0.042053617,4.62918915145471e-06,2.87576617506269e-05,0.045676251,0.045645345,4.20221038481191e-06,2.67042236128887e-05,0.049729217,0.049699466,3.77523161816911e-06,2.59758597900311e-05,0.053253748,0.053226323,3.34825285152631e-06,2.40765792023647e-05,0.063407757,0.063383536,2.9212740848835e-06,2.13003422664618e-05
THA,THA.14_1,OILP,8.849252364,4.200426958,37.17063819,2.876790236,2.626634563,2.37647889,2.126323218,1.876167545,2.856503923,2.608112278,2.359720632,2.111328987,1.862937341,0,0,0,0,0,0.020286312,0.018522285,0.016758258,0.014994231,0.013230204,0.077394158,0.076848396,0,0.000545762,0.070664231,0.070165927,0,0.000498304,0.063934304,0.063483458,0,0.000450847,0.057204377,0.056800988,0,0.000403389,0.050474451,0.050118519,0,0.000355932
THA,THA.49_1,OILP,1113.171504,11.87266351,13216.3107,116.4006299,190.6583504,273.356824,362.0862935,435.3294864,116.2936775,190.5137808,273.2127215,361.9405242,435.1968572,0,0,0,0,0,0.106952406,0.144569678,0.144102503,0.145769289,0.132629182,0.008807347,0.008799254,0,8.09245549020312e-06,0.014425989,0.01441505,0,1.09387317600966e-05,0.020683293,0.020672389,0,1.09033834354906e-05,0.027396927,0.027385897,0,1.10294992459075e-05,0.032938805,0.03292877,0,1.00352651540922e-05
THA,THA.60_1,OILP,914.3005488,12.97918662,11866.87745,310.481193,278.2080563,245.9349196,215.0827459,185.6515351,305.0189007,273.4659543,241.9130079,211.7207036,182.8890412,2.909905626,2.523353156,2.136800686,1.783150559,1.462402774,2.552386747,2.21874888,1.885111013,1.578891763,1.300091132,0.026163681,0.025703383,0.000245212,0.000215085,0.023444083,0.023044474,0.000212638,0.00018697,0.020724485,0.020385566,0.000180064,0.000158855,0.018124629,0.017841315,0.000150263,0.00013305,0.015644514,0.015411724,0.000123234,0.000109556
THA,THA.26_1,OILP,893.3513353,16.37112997,14625.17082,220.8563185,197.9361854,225.8716755,217.2673637,189.0280165,218.1873503,195.5595258,223.7857326,215.4561663,187.4845104,1.467725335,1.314746108,1.16176688,1.014143866,0.871877065,1.201242838,1.06191354,0.924175997,0.797053597,0.671629019,0.01510111,0.014918619,0.000100356,8.2135303055907e-05,0.01353394,0.013371435,8.98961197599838e-05,7.26086247721955e-05,0.015444037,0.01530141,7.94361238156451e-05,6.31907830581628e-05,0.014855715,0.014731873,6.93423604087099e-05,5.4498754729793e-05,0.012924842,0.012819304,5.96148295391789e-05,4.59228153268261e-05
THA,THA.25_1,OILP,22.71920542,6.276995904,142.6083594,1.284354658,1.13325411,0.982153562,0.831053014,0.679952466,1.284354658,1.13325411,0.982153562,0.831053014,0.679952466,0,0,0,0,0,0,0,0,0,0,0.009006167,0.009006167,0,0,0.007946618,0.007946618,0,0,0.006887069,0.006887069,0,0,0.00582752,0.00582752,0,0,0.004767971,0.004767971,0,0
THA,THA.37_1,OILP,2021.798966,22.45416492,45397.80743,120.4329079,97.11481813,73.79672836,56.76964679,46.14205435,116.1385112,94.06161601,71.98472084,55.67188186,45.23074532,2.641301794,1.798886105,0.956470417,0.493407308,0.40969678,1.653094908,1.254316008,0.855537109,0.604357621,0.501612246,0.002652835,0.002558241,5.81812634513215e-05,3.64135406958721e-05,0.002139196,0.002071942,3.96249556360157e-05,2.76294402629248e-05,0.001625557,0.001585643,2.10686478207098e-05,1.88453398299777e-05,0.001250493,0.001226312,1.0868527267903e-05,1.33124847910671e-05,0.001016394,0.00099632,9.0245939775953e-06,1.10492615108999e-05
THA,THA.17_1,OILP,7.22313018,3.873681625,27.98010665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THA,THA.34_1,OILP,3.610196656,5.006331202,18.07384017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THA,THA.54_1,OILP,3.622177495,4.498452956,16.29419506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THA,THA.62_1,OILP,7.304341708,7.082303988,51.7315684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,VEN.25_1,OILP,32510.91352,11.72834898,381299.3393,53688.67357,47490.63791,43264.59956,43522.43098,43675.30716,53232.82721,47073.61331,42880.4088,43170.92721,43356.3977,281.1935282,262.458091,246.3264951,228.6189484,210.8481933,174.6528393,154.5665064,137.8642659,122.8848263,108.0612672,0.140804528,0.13960902,0.000737461,0.000458047,0.124549489,0.123455796,0.000688326,0.000405368,0.113466233,0.11245865,0.000646019,0.000361564,0.114142424,0.113220567,0.000599579,0.000322279,0.114543359,0.113706984,0.000552973,0.000283403
VEN,VEN.15_1,OILP,1060.688504,12.1,12834.3309,919.4617088,1121.953661,1363.07005,1408.641309,1307.500752,918.1968106,1120.766833,1361.987395,1407.657104,1306.623839,0,0,0,0,0,1.264898236,1.186828081,1.082654921,0.984204418,0.876912632,0.071640798,0.071542242,0,9.8555837978671e-05,0.087418165,0.087325692,0,9.24729220751156e-05,0.106204995,0.106120639,0,8.43561639444043e-05,0.109755726,0.109679041,0,7.66852924469847e-05,0.101875256,0.101806931,0,6.83255433390492e-05
VEN,VEN.21_1,OILP,591.7318598,14.30245772,8463.219908,759.3579228,630.555102,503.800843,387.4062715,272.895997,746.6043874,620.2102666,495.7941591,381.6559225,269.417559,6.803754955,5.508671968,4.254825155,3.041613817,1.818378645,5.949780417,4.836163422,3.751858714,2.708735114,1.660059365,0.08972447,0.088217534,0.00080392,0.000703016,0.074505343,0.073283014,0.000650896,0.000571433,0.05952827,0.058582214,0.000502743,0.000443313,0.045775281,0.04509583,0.000359392,0.00032006,0.032244938,0.031833931,0.000214857,0.00019615
